"","unique.date","crime_frequency","year","month","day","binary"
"4481",2018-04-08,403,2018,4,8,0
"4482",2018-04-09,511,2018,4,9,0
"4483",2018-04-10,497,2018,4,10,0
"4484",2018-04-11,525,2018,4,11,0
"4485",2018-04-12,512,2018,4,12,0
"4486",2018-04-13,478,2018,4,13,0
"4487",2018-04-14,429,2018,4,14,0
"4488",2018-04-15,353,2018,4,15,0
"4489",2018-04-16,446,2018,4,16,0
"4490",2018-04-17,471,2018,4,17,0
"4491",2018-04-18,495,2018,4,18,0
"4492",2018-04-19,489,2018,4,19,0
"4493",2018-04-20,499,2018,4,20,0
"4494",2018-04-21,414,2018,4,21,0
"4495",2018-04-22,416,2018,4,22,0
"4496",2018-04-23,518,2018,4,23,0
"4497",2018-04-24,528,2018,4,24,0
"4498",2018-04-25,505,2018,4,25,0
"4499",2018-04-26,495,2018,4,26,0
"4500",2018-04-27,482,2018,4,27,0
"4501",2018-04-28,436,2018,4,28,0
"4502",2018-04-29,407,2018,4,29,0
"4503",2018-04-30,527,2018,4,30,0
"4504",2018-05-01,454,2018,5,1,0
"4505",2018-05-02,453,2018,5,2,0
"4506",2018-05-03,473,2018,5,3,0
"4507",2018-05-04,534,2018,5,4,0
"4508",2018-05-05,482,2018,5,5,0
"4509",2018-05-06,458,2018,5,6,0
"4510",2018-05-07,608,2018,5,7,0
"4511",2018-05-08,502,2018,5,8,0
"4512",2018-05-09,494,2018,5,9,0
"4513",2018-05-10,459,2018,5,10,0
"4514",2018-05-11,474,2018,5,11,0
"4515",2018-05-12,403,2018,5,12,0
"4516",2018-05-13,350,2018,5,13,0
"4517",2018-05-14,492,2018,5,14,0
"4518",2018-05-15,465,2018,5,15,0
"4519",2018-05-16,442,2018,5,16,0
"4520",2018-05-17,492,2018,5,17,0
"4521",2018-05-18,513,2018,5,18,0
"4522",2018-05-19,382,2018,5,19,0
"4523",2018-05-20,451,2018,5,20,0
"4524",2018-05-21,546,2018,5,21,0
"4525",2018-05-22,500,2018,5,22,0
"4526",2018-05-23,524,2018,5,23,0
"4527",2018-05-24,488,2018,5,24,0
"4528",2018-05-25,483,2018,5,25,0
"4529",2018-05-26,407,2018,5,26,0
"4530",2018-05-27,399,2018,5,27,0
"4531",2018-05-28,407,2018,5,28,0
"4532",2018-05-29,550,2018,5,29,0
"4533",2018-05-30,519,2018,5,30,0
"4534",2018-05-31,520,2018,5,31,0
"4535",2018-06-01,493,2018,6,1,0
"4536",2018-06-02,501,2018,6,2,0
"4537",2018-06-03,380,2018,6,3,0
"4538",2018-06-04,501,2018,6,4,0
"4539",2018-06-05,517,2018,6,5,0
"4540",2018-06-06,514,2018,6,6,0
"4541",2018-06-07,563,2018,6,7,0
"4542",2018-06-08,458,2018,6,8,0
"4543",2018-06-09,437,2018,6,9,0
"4544",2018-06-10,392,2018,6,10,0
"4545",2018-06-11,484,2018,6,11,0
"4546",2018-06-12,513,2018,6,12,0
"4547",2018-06-13,542,2018,6,13,0
"4548",2018-06-14,533,2018,6,14,0
"4549",2018-06-15,599,2018,6,15,0
"4550",2018-06-16,443,2018,6,16,0
"4551",2018-06-17,426,2018,6,17,0
"4552",2018-06-18,508,2018,6,18,0
"4553",2018-06-19,507,2018,6,19,0
"4554",2018-06-20,536,2018,6,20,0
"4555",2018-06-21,523,2018,6,21,0
"4556",2018-06-22,480,2018,6,22,0
"4557",2018-06-23,399,2018,6,23,0
"4558",2018-06-24,415,2018,6,24,0
"4559",2018-06-25,527,2018,6,25,0
"4560",2018-06-26,479,2018,6,26,0
"4561",2018-06-27,519,2018,6,27,0
"4562",2018-06-28,538,2018,6,28,0
"4563",2018-06-29,478,2018,6,29,0
"4564",2018-06-30,380,2018,6,30,0
"4565",2018-07-01,404,2018,7,1,0
"4566",2018-07-02,442,2018,7,2,0
"4567",2018-07-03,459,2018,7,3,0
"4568",2018-07-04,355,2018,7,4,0
"4569",2018-07-05,513,2018,7,5,0
"4570",2018-07-06,478,2018,7,6,0
"4571",2018-07-07,435,2018,7,7,0
"4572",2018-07-08,460,2018,7,8,0
"4573",2018-07-09,528,2018,7,9,0
"4574",2018-07-10,526,2018,7,10,0
"4575",2018-07-11,540,2018,7,11,0
"4576",2018-07-12,526,2018,7,12,0
"4577",2018-07-13,481,2018,7,13,0
"4578",2018-07-14,479,2018,7,14,0
"4579",2018-07-15,411,2018,7,15,0
"4580",2018-07-16,507,2018,7,16,0
"4581",2018-07-17,505,2018,7,17,0
"4582",2018-07-18,484,2018,7,18,0
"4583",2018-07-19,509,2018,7,19,0
"4584",2018-07-20,550,2018,7,20,0
"4585",2018-07-21,409,2018,7,21,0
"4586",2018-07-22,407,2018,7,22,0
"4587",2018-07-23,487,2018,7,23,0
"4588",2018-07-24,528,2018,7,24,0
"4589",2018-07-25,464,2018,7,25,0
"4590",2018-07-26,509,2018,7,26,0
"4591",2018-07-27,490,2018,7,27,0
"4592",2018-07-28,406,2018,7,28,0
"4593",2018-07-29,409,2018,7,29,0
"4594",2018-07-30,488,2018,7,30,0
"4595",2018-07-31,543,2018,7,31,0
"4596",2018-08-01,513,2018,8,1,0
"4597",2018-08-02,472,2018,8,2,0
"4598",2018-08-03,475,2018,8,3,0
"4599",2018-08-04,426,2018,8,4,0
"4600",2018-08-05,471,2018,8,5,0
"4601",2018-08-06,613,2018,8,6,0
"4602",2018-08-07,499,2018,8,7,0
"4603",2018-08-08,536,2018,8,8,0
"4604",2018-08-09,501,2018,8,9,0
"4605",2018-08-10,443,2018,8,10,0
"4606",2018-08-11,380,2018,8,11,0
"4607",2018-08-12,385,2018,8,12,0
"4608",2018-08-13,475,2018,8,13,0
"4609",2018-08-14,467,2018,8,14,0
"4610",2018-08-15,525,2018,8,15,0
"4611",2018-08-16,475,2018,8,16,0
"4612",2018-08-17,461,2018,8,17,0
"4613",2018-08-18,448,2018,8,18,0
"4614",2018-08-19,426,2018,8,19,0
"4615",2018-08-20,466,2018,8,20,0
"4616",2018-08-21,523,2018,8,21,0
"4617",2018-08-22,511,2018,8,22,0
"4618",2018-08-23,493,2018,8,23,0
"4619",2018-08-24,491,2018,8,24,0
"4620",2018-08-25,426,2018,8,25,0
"4621",2018-08-26,422,2018,8,26,0
"4622",2018-08-27,495,2018,8,27,0
"4623",2018-08-28,444,2018,8,28,0
"4624",2018-08-29,490,2018,8,29,0
"4625",2018-08-30,547,2018,8,30,0
"4626",2018-08-31,459,2018,8,31,0
"4627",2018-09-01,468,2018,9,1,0
"4628",2018-09-02,388,2018,9,2,0
"4629",2018-09-03,455,2018,9,3,0
"4630",2018-09-04,492,2018,9,4,0
"4631",2018-09-05,525,2018,9,5,0
"4632",2018-09-06,508,2018,9,6,1
"4633",2018-09-07,420,2018,9,7,0
"4634",2018-09-08,434,2018,9,8,0
"4635",2018-09-09,307,2018,9,9,0
"4636",2018-09-10,469,2018,9,10,0
"4637",2018-09-11,478,2018,9,11,0
"4638",2018-09-12,518,2018,9,12,0
"4639",2018-09-13,513,2018,9,13,0
"4640",2018-09-14,512,2018,9,14,0
"4641",2018-09-15,464,2018,9,15,0
"4642",2018-09-16,448,2018,9,16,1
"4643",2018-09-17,514,2018,9,17,0
"4644",2018-09-18,526,2018,9,18,0
"4645",2018-09-19,504,2018,9,19,0
"4646",2018-09-20,512,2018,9,20,0
"4647",2018-09-21,492,2018,9,21,0
"4648",2018-09-22,444,2018,9,22,0
"4649",2018-09-23,361,2018,9,23,1
"4650",2018-09-24,458,2018,9,24,0
"4651",2018-09-25,479,2018,9,25,0
"4652",2018-09-26,511,2018,9,26,0
"4653",2018-09-27,482,2018,9,27,0
"4654",2018-09-28,493,2018,9,28,0
"4655",2018-09-29,428,2018,9,29,0
"4656",2018-09-30,404,2018,9,30,1
"4657",2018-10-01,507,2018,10,1,0
"4658",2018-10-02,505,2018,10,2,0
"4659",2018-10-03,506,2018,10,3,0
"4660",2018-10-04,488,2018,10,4,0
"4661",2018-10-05,514,2018,10,5,0
"4662",2018-10-06,427,2018,10,6,0
"4663",2018-10-07,435,2018,10,7,1
"4664",2018-10-08,508,2018,10,8,0
"4665",2018-10-09,563,2018,10,9,0
"4666",2018-10-10,500,2018,10,10,0
"4667",2018-10-11,500,2018,10,11,1
"4668",2018-10-12,478,2018,10,12,0
"4669",2018-10-13,392,2018,10,13,0
"4670",2018-10-14,414,2018,10,14,0
"4671",2018-10-15,442,2018,10,15,0
"4672",2018-10-16,444,2018,10,16,0
"4673",2018-10-17,462,2018,10,17,0
"4674",2018-10-18,491,2018,10,18,0
"4675",2018-10-19,453,2018,10,19,0
"4676",2018-10-20,416,2018,10,20,0
"4677",2018-10-21,336,2018,10,21,1
"4678",2018-10-22,505,2018,10,22,0
"4679",2018-10-23,501,2018,10,23,0
"4680",2018-10-24,478,2018,10,24,0
"4681",2018-10-25,438,2018,10,25,0
"4682",2018-10-26,426,2018,10,26,0
"4683",2018-10-27,355,2018,10,27,0
"4684",2018-10-28,371,2018,10,28,1
"4685",2018-10-29,509,2018,10,29,0
"4686",2018-10-30,492,2018,10,30,0
"4687",2018-10-31,464,2018,10,31,0
"4688",2018-11-01,498,2018,11,1,0
"4689",2018-11-02,515,2018,11,2,0
"4690",2018-11-03,463,2018,11,3,0
"4691",2018-11-04,404,2018,11,4,0
"4692",2018-11-05,481,2018,11,5,0
"4693",2018-11-06,355,2018,11,6,0
"4694",2018-11-07,481,2018,11,7,0
"4695",2018-11-08,458,2018,11,8,0
"4696",2018-11-09,423,2018,11,9,0
"4697",2018-11-10,387,2018,11,10,0
"4698",2018-11-11,360,2018,11,11,1
"4699",2018-11-12,439,2018,11,12,0
"4700",2018-11-13,396,2018,11,13,0
"4701",2018-11-14,415,2018,11,14,0
"4702",2018-11-15,276,2018,11,15,0
"4703",2018-11-16,410,2018,11,16,0
"4704",2018-11-17,388,2018,11,17,0
"4705",2018-11-18,364,2018,11,18,1
"4706",2018-11-19,453,2018,11,19,0
"4707",2018-11-20,431,2018,11,20,0
"4708",2018-11-21,393,2018,11,21,0
"4709",2018-11-22,218,2018,11,22,0
"4710",2018-11-23,305,2018,11,23,0
"4711",2018-11-24,331,2018,11,24,0
"4712",2018-11-25,394,2018,11,25,1
"4713",2018-11-26,431,2018,11,26,0
"4714",2018-11-27,471,2018,11,27,0
"4715",2018-11-28,426,2018,11,28,0
"4716",2018-11-29,444,2018,11,29,0
"4717",2018-11-30,450,2018,11,30,0
"4718",2018-12-01,443,2018,12,1,0
"4719",2018-12-02,327,2018,12,2,0
"4720",2018-12-03,436,2018,12,3,1
"4721",2018-12-04,483,2018,12,4,0
"4722",2018-12-05,481,2018,12,5,0
"4723",2018-12-06,446,2018,12,6,0
"4724",2018-12-07,457,2018,12,7,0
"4725",2018-12-08,344,2018,12,8,0
"4726",2018-12-09,356,2018,12,9,1
"4727",2018-12-10,464,2018,12,10,0
"4728",2018-12-11,475,2018,12,11,0
"4729",2018-12-12,445,2018,12,12,0
"4730",2018-12-13,468,2018,12,13,0
"4731",2018-12-14,464,2018,12,14,0
"4732",2018-12-15,375,2018,12,15,0
"4733",2018-12-16,323,2018,12,16,1
"4734",2018-12-17,446,2018,12,17,0
"4735",2018-12-18,460,2018,12,18,0
"4736",2018-12-19,462,2018,12,19,0
"4737",2018-12-20,407,2018,12,20,0
"4738",2018-12-21,447,2018,12,21,0
"4739",2018-12-22,403,2018,12,22,0
"4740",2018-12-23,357,2018,12,23,1
"4741",2018-12-24,330,2018,12,24,0
"4742",2018-12-25,192,2018,12,25,0
"4743",2018-12-26,428,2018,12,26,0
"4744",2018-12-27,455,2018,12,27,0
"4745",2018-12-28,415,2018,12,28,0
"4746",2018-12-29,401,2018,12,29,0
"4747",2018-12-30,368,2018,12,30,1
"4748",2018-12-31,348,2018,12,31,0
"4749",2019-01-01,433,2019,1,1,0
"4750",2019-01-02,500,2019,1,2,0
"4751",2019-01-03,480,2019,1,3,0
"4752",2019-01-04,447,2019,1,4,0
"4753",2019-01-05,377,2019,1,5,0
"4754",2019-01-06,327,2019,1,6,1
"4755",2019-01-07,451,2019,1,7,0
"4756",2019-01-08,451,2019,1,8,0
"4757",2019-01-09,503,2019,1,9,0
"4758",2019-01-10,460,2019,1,10,0
"4759",2019-01-11,406,2019,1,11,0
"4760",2019-01-12,373,2019,1,12,0
"4761",2019-01-13,289,2019,1,13,1
"4762",2019-01-14,407,2019,1,14,0
"4763",2019-01-15,442,2019,1,15,0
"4764",2019-01-16,438,2019,1,16,0
"4765",2019-01-17,405,2019,1,17,0
"4766",2019-01-18,389,2019,1,18,0
"4767",2019-01-19,424,2019,1,19,0
"4768",2019-01-20,313,2019,1,20,0
"4769",2019-01-21,342,2019,1,21,0
"4770",2019-01-22,450,2019,1,22,0
"4771",2019-01-23,449,2019,1,23,0
"4772",2019-01-24,416,2019,1,24,0
"4773",2019-01-25,400,2019,1,25,0
"4774",2019-01-26,370,2019,1,26,0
"4775",2019-01-27,388,2019,1,27,0
"4776",2019-01-28,443,2019,1,28,0
"4777",2019-01-29,387,2019,1,29,0
"4778",2019-01-30,355,2019,1,30,0
"4779",2019-01-31,334,2019,1,31,0
"4780",2019-02-01,323,2019,2,1,0
"4781",2019-02-02,347,2019,2,2,0
"4782",2019-02-03,341,2019,2,3,0
"4783",2019-02-04,478,2019,2,4,0
"4784",2019-02-05,465,2019,2,5,0
"4785",2019-02-06,444,2019,2,6,0
"4786",2019-02-07,489,2019,2,7,0
"4787",2019-02-08,433,2019,2,8,0
"4788",2019-02-09,391,2019,2,9,0
"4789",2019-02-10,375,2019,2,10,0
"4790",2019-02-11,388,2019,2,11,0
"4791",2019-02-12,358,2019,2,12,0
"4792",2019-02-13,442,2019,2,13,0
"4793",2019-02-14,391,2019,2,14,0
"4794",2019-02-15,448,2019,2,15,0
"4795",2019-02-16,402,2019,2,16,0
"4796",2019-02-17,353,2019,2,17,0
"4797",2019-02-18,428,2019,2,18,0
"4798",2019-02-19,427,2019,2,19,0
"4799",2019-02-20,309,2019,2,20,0
"4800",2019-02-21,411,2019,2,21,0
"4801",2019-02-22,462,2019,2,22,0
"4802",2019-02-23,397,2019,2,23,0
"4803",2019-02-24,356,2019,2,24,0
"4804",2019-02-25,397,2019,2,25,0
"4805",2019-02-26,456,2019,2,26,0
"4806",2019-02-27,428,2019,2,27,0
"4807",2019-02-28,435,2019,2,28,0
"4808",2019-03-01,349,2019,3,1,0
"4809",2019-03-02,376,2019,3,2,0
"4810",2019-03-03,311,2019,3,3,0
"4811",2019-03-04,394,2019,3,4,0
"4812",2019-03-05,390,2019,3,5,0
"4813",2019-03-06,386,2019,3,6,0
"4814",2019-03-07,398,2019,3,7,0
"4815",2019-03-08,401,2019,3,8,0
"4816",2019-03-09,385,2019,3,9,0
"4817",2019-03-10,306,2019,3,10,0
"4818",2019-03-11,448,2019,3,11,0
"4819",2019-03-12,423,2019,3,12,0
"4820",2019-03-13,400,2019,3,13,0
"4821",2019-03-14,450,2019,3,14,0
"4822",2019-03-15,396,2019,3,15,0
"4823",2019-03-16,387,2019,3,16,0
"4824",2019-03-17,391,2019,3,17,0
"4825",2019-03-18,402,2019,3,18,0
"4826",2019-03-19,436,2019,3,19,0
"4827",2019-03-20,514,2019,3,20,0
"4828",2019-03-21,417,2019,3,21,0
"4829",2019-03-22,424,2019,3,22,0
"4830",2019-03-23,397,2019,3,23,0
"4831",2019-03-24,371,2019,3,24,0
"4832",2019-03-25,430,2019,3,25,0
"4833",2019-03-26,503,2019,3,26,0
"4834",2019-03-27,449,2019,3,27,0
"4835",2019-03-28,495,2019,3,28,0
"4836",2019-03-29,422,2019,3,29,0
"4837",2019-03-30,484,2019,3,30,0
"4838",2019-03-31,389,2019,3,31,0
"4839",2019-04-01,481,2019,4,1,0
"4840",2019-04-02,461,2019,4,2,0
"4841",2019-04-03,495,2019,4,3,0
"4842",2019-04-04,472,2019,4,4,0
"4843",2019-04-05,434,2019,4,5,0
"4844",2019-04-06,393,2019,4,6,0
"4845",2019-04-07,418,2019,4,7,0
"4846",2019-04-08,465,2019,4,8,0
"4847",2019-04-09,472,2019,4,9,0
"4848",2019-04-10,505,2019,4,10,0
"4849",2019-04-11,524,2019,4,11,0
"4850",2019-04-12,444,2019,4,12,0
"4851",2019-04-13,407,2019,4,13,0
"4852",2019-04-14,401,2019,4,14,0
"4853",2019-04-15,468,2019,4,15,0
"4854",2019-04-16,513,2019,4,16,0
"4855",2019-04-17,494,2019,4,17,0
"4856",2019-04-18,457,2019,4,18,0
"4857",2019-04-19,496,2019,4,19,0
"4858",2019-04-20,424,2019,4,20,0
"4859",2019-04-21,389,2019,4,21,0
"4860",2019-04-22,509,2019,4,22,0
"4861",2019-04-23,473,2019,4,23,0
"4862",2019-04-24,522,2019,4,24,0
"4863",2019-04-25,493,2019,4,25,0
"4864",2019-04-26,426,2019,4,26,0
"4865",2019-04-27,395,2019,4,27,0
"4866",2019-04-28,421,2019,4,28,0
"4867",2019-04-29,510,2019,4,29,0
"4868",2019-04-30,492,2019,4,30,0
"4869",2019-05-01,527,2019,5,1,0
"4870",2019-05-02,503,2019,5,2,0
"4871",2019-05-03,494,2019,5,3,0
"4872",2019-05-04,505,2019,5,4,0
"4873",2019-05-05,376,2019,5,5,0
"4874",2019-05-06,568,2019,5,6,0
"4875",2019-05-07,496,2019,5,7,0
"4876",2019-05-08,471,2019,5,8,0
"4877",2019-05-09,488,2019,5,9,0
"4878",2019-05-10,505,2019,5,10,0
"4879",2019-05-11,471,2019,5,11,0
"4880",2019-05-12,310,2019,5,12,0
"4881",2019-05-13,402,2019,5,13,0
"4882",2019-05-14,492,2019,5,14,0
"4883",2019-05-15,506,2019,5,15,0
"4884",2019-05-16,485,2019,5,16,0
"4885",2019-05-17,514,2019,5,17,0
"4886",2019-05-18,467,2019,5,18,0
"4887",2019-05-19,507,2019,5,19,0
"4888",2019-05-20,533,2019,5,20,0
"4889",2019-05-21,502,2019,5,21,0
"4890",2019-05-22,483,2019,5,22,0
"4891",2019-05-23,479,2019,5,23,0
"4892",2019-05-24,519,2019,5,24,0
"4893",2019-05-25,511,2019,5,25,0
"4894",2019-05-26,390,2019,5,26,0
"4895",2019-05-27,449,2019,5,27,0
"4896",2019-05-28,543,2019,5,28,0
"4897",2019-05-29,519,2019,5,29,0
"4898",2019-05-30,484,2019,5,30,0
"4899",2019-05-31,563,2019,5,31,0
"4900",2019-06-01,501,2019,6,1,0
"4901",2019-06-02,463,2019,6,2,0
"4902",2019-06-03,509,2019,6,3,0
"4903",2019-06-04,477,2019,6,4,0
"4904",2019-06-05,546,2019,6,5,0
"4905",2019-06-06,539,2019,6,6,0
"4906",2019-06-07,534,2019,6,7,0
"4907",2019-06-08,467,2019,6,8,0
"4908",2019-06-09,433,2019,6,9,0
"4909",2019-06-10,443,2019,6,10,0
"4910",2019-06-11,492,2019,6,11,0
"4911",2019-06-12,551,2019,6,12,0
"4912",2019-06-13,483,2019,6,13,0
"4913",2019-06-14,483,2019,6,14,0
"4914",2019-06-15,433,2019,6,15,0
"4915",2019-06-16,414,2019,6,16,0
"4916",2019-06-17,533,2019,6,17,0
"4917",2019-06-18,520,2019,6,18,0
"4918",2019-06-19,535,2019,6,19,0
"4919",2019-06-20,560,2019,6,20,0
"4920",2019-06-21,553,2019,6,21,0
"4921",2019-06-22,467,2019,6,22,0
"4922",2019-06-23,460,2019,6,23,0
"4923",2019-06-24,518,2019,6,24,0
"4924",2019-06-25,536,2019,6,25,0
"4925",2019-06-26,563,2019,6,26,0
"4926",2019-06-27,529,2019,6,27,0
"4927",2019-06-28,564,2019,6,28,0
"4928",2019-06-29,517,2019,6,29,0
"4929",2019-06-30,433,2019,6,30,0
"4930",2019-07-01,527,2019,7,1,0
"4931",2019-07-02,555,2019,7,2,0
"4932",2019-07-03,507,2019,7,3,0
"4933",2019-07-04,344,2019,7,4,0
"4934",2019-07-05,535,2019,7,5,0
"4935",2019-07-06,482,2019,7,6,0
"4936",2019-07-07,478,2019,7,7,0
"4937",2019-07-08,580,2019,7,8,0
"4938",2019-07-09,540,2019,7,9,0
"4939",2019-07-10,580,2019,7,10,0
"4940",2019-07-11,491,2019,7,11,0
"4941",2019-07-12,489,2019,7,12,0
"4942",2019-07-13,478,2019,7,13,0
"4943",2019-07-14,439,2019,7,14,0
"4944",2019-07-15,532,2019,7,15,0
"4945",2019-07-16,534,2019,7,16,0
"4946",2019-07-17,523,2019,7,17,0
"4947",2019-07-18,488,2019,7,18,0
"4948",2019-07-19,484,2019,7,19,0
"4949",2019-07-20,448,2019,7,20,0
"4950",2019-07-21,443,2019,7,21,0
"4951",2019-07-22,543,2019,7,22,0
"4952",2019-07-23,513,2019,7,23,0
"4953",2019-07-24,559,2019,7,24,0
"4954",2019-07-25,534,2019,7,25,0
"4955",2019-07-26,522,2019,7,26,0
"4956",2019-07-27,423,2019,7,27,0
"4957",2019-07-28,469,2019,7,28,0
"4958",2019-07-29,584,2019,7,29,0
"4959",2019-07-30,578,2019,7,30,0
"4960",2019-07-31,536,2019,7,31,0
"4961",2019-08-01,524,2019,8,1,0
"4962",2019-08-02,553,2019,8,2,0
"4963",2019-08-03,473,2019,8,3,0
"4964",2019-08-04,492,2019,8,4,0
"4965",2019-08-05,492,2019,8,5,0
"4966",2019-08-06,559,2019,8,6,0
"4967",2019-08-07,509,2019,8,7,0
"4968",2019-08-08,536,2019,8,8,0
"4969",2019-08-09,584,2019,8,9,0
"4970",2019-08-10,467,2019,8,10,0
"4971",2019-08-11,450,2019,8,11,0
"4972",2019-08-12,582,2019,8,12,0
"4973",2019-08-13,487,2019,8,13,0
"4974",2019-08-14,427,2019,8,14,0
"4975",2019-08-15,502,2019,8,15,0
"4976",2019-08-16,518,2019,8,16,0
"4977",2019-08-17,465,2019,8,17,0
"4978",2019-08-18,453,2019,8,18,0
"4979",2019-08-19,546,2019,8,19,0
"4980",2019-08-20,519,2019,8,20,0
"4981",2019-08-21,524,2019,8,21,0
"4982",2019-08-22,547,2019,8,22,0
"4983",2019-08-23,491,2019,8,23,0
"4984",2019-08-24,457,2019,8,24,0
"4985",2019-08-25,422,2019,8,25,0
"4986",2019-08-26,523,2019,8,26,0
"4987",2019-08-27,555,2019,8,27,0
"4988",2019-08-28,514,2019,8,28,0
"4989",2019-08-29,513,2019,8,29,0
"4990",2019-08-30,449,2019,8,30,0
"4991",2019-08-31,438,2019,8,31,0
"4992",2019-09-01,414,2019,9,1,0
"4993",2019-09-02,493,2019,9,2,0
"4994",2019-09-03,548,2019,9,3,0
"4995",2019-09-04,497,2019,9,4,0
"4996",2019-09-05,584,2019,9,5,0
"4997",2019-09-06,514,2019,9,6,0
"4998",2019-09-07,456,2019,9,7,0
"4999",2019-09-08,433,2019,9,8,1
"5000",2019-09-09,512,2019,9,9,0
"5001",2019-09-10,511,2019,9,10,0
"5002",2019-09-11,571,2019,9,11,0
"5003",2019-09-12,551,2019,9,12,0
"5004",2019-09-13,507,2019,9,13,0
"5005",2019-09-14,420,2019,9,14,0
"5006",2019-09-15,407,2019,9,15,1
"5007",2019-09-16,588,2019,9,16,0
"5008",2019-09-17,546,2019,9,17,0
"5009",2019-09-18,617,2019,9,18,0
"5010",2019-09-19,483,2019,9,19,0
"5011",2019-09-20,476,2019,9,20,0
"5012",2019-09-21,453,2019,9,21,0
"5013",2019-09-22,408,2019,9,22,1
"5014",2019-09-23,546,2019,9,23,0
"5015",2019-09-24,548,2019,9,24,0
"5016",2019-09-25,582,2019,9,25,0
"5017",2019-09-26,598,2019,9,26,1
"5018",2019-09-27,508,2019,9,27,0
"5019",2019-09-28,467,2019,9,28,0
"5020",2019-09-29,436,2019,9,29,0
"5021",2019-09-30,549,2019,9,30,0
"5022",2019-10-01,590,2019,10,1,0
"5023",2019-10-02,614,2019,10,2,0
"5024",2019-10-03,485,2019,10,3,0
"5025",2019-10-04,521,2019,10,4,0
"5026",2019-10-05,430,2019,10,5,0
"5027",2019-10-06,404,2019,10,6,1
"5028",2019-10-07,536,2019,10,7,0
"5029",2019-10-08,529,2019,10,8,0
"5030",2019-10-09,492,2019,10,9,0
"5031",2019-10-10,497,2019,10,10,0
"5032",2019-10-11,495,2019,10,11,0
"5033",2019-10-12,437,2019,10,12,0
"5034",2019-10-13,369,2019,10,13,1
"5035",2019-10-14,512,2019,10,14,0
"5036",2019-10-15,514,2019,10,15,0
"5037",2019-10-16,452,2019,10,16,0
"5038",2019-10-17,448,2019,10,17,0
"5039",2019-10-18,463,2019,10,18,0
"5040",2019-10-19,451,2019,10,19,0
"5041",2019-10-20,367,2019,10,20,1
"5042",2019-10-21,531,2019,10,21,0
"5043",2019-10-22,473,2019,10,22,0
"5044",2019-10-23,550,2019,10,23,0
"5045",2019-10-24,525,2019,10,24,0
"5046",2019-10-25,506,2019,10,25,0
"5047",2019-10-26,438,2019,10,26,0
"5048",2019-10-27,439,2019,10,27,1
"5049",2019-10-28,528,2019,10,28,0
"5050",2019-10-29,521,2019,10,29,0
"5051",2019-10-30,521,2019,10,30,0
"5052",2019-10-31,467,2019,10,31,0
"5053",2019-11-01,478,2019,11,1,0
"5054",2019-11-02,450,2019,11,2,0
"5055",2019-11-03,357,2019,11,3,1
"5056",2019-11-04,449,2019,11,4,0
"5057",2019-11-05,445,2019,11,5,0
"5058",2019-11-06,489,2019,11,6,0
"5059",2019-11-07,477,2019,11,7,0
"5060",2019-11-08,421,2019,11,8,0
"5061",2019-11-09,388,2019,11,9,0
"5062",2019-11-10,335,2019,11,10,0
"5063",2019-11-11,452,2019,11,11,0
"5064",2019-11-12,428,2019,11,12,0
"5065",2019-11-13,437,2019,11,13,0
"5066",2019-11-14,442,2019,11,14,0
"5067",2019-11-15,454,2019,11,15,0
"5068",2019-11-16,434,2019,11,16,0
"5069",2019-11-17,332,2019,11,17,1
"5070",2019-11-18,500,2019,11,18,0
"5071",2019-11-19,483,2019,11,19,0
"5072",2019-11-20,466,2019,11,20,0
"5073",2019-11-21,455,2019,11,21,0
"5074",2019-11-22,74,2019,11,22,0
"5075",2019-11-23,376,2019,11,23,0
"5076",2019-11-24,331,2019,11,24,1
"5077",2019-11-25,471,2019,11,25,0
"5078",2019-11-26,515,2019,11,26,0
"5079",2019-11-27,492,2019,11,27,0
"5080",2019-11-28,249,2019,11,28,0
"5081",2019-11-29,405,2019,11,29,0
"5082",2019-11-30,421,2019,11,30,0
"5083",2019-12-01,331,2019,12,1,1
"5084",2019-12-02,492,2019,12,2,0
"5085",2019-12-03,444,2019,12,3,0
"5086",2019-12-04,456,2019,12,4,0
"5087",2019-12-05,466,2019,12,5,0
"5088",2019-12-06,480,2019,12,6,0
"5089",2019-12-07,419,2019,12,7,0
"5090",2019-12-08,374,2019,12,8,0
"5091",2019-12-09,423,2019,12,9,1
"5092",2019-12-10,479,2019,12,10,0
"5093",2019-12-11,474,2019,12,11,0
"5094",2019-12-12,458,2019,12,12,0
"5095",2019-12-13,477,2019,12,13,0
"5096",2019-12-14,355,2019,12,14,0
"5097",2019-12-15,387,2019,12,15,1
"5098",2019-12-16,493,2019,12,16,0
"5099",2019-12-17,545,2019,12,17,0
"5100",2019-12-18,478,2019,12,18,0
"5101",2019-12-19,449,2019,12,19,0
"5102",2019-12-20,476,2019,12,20,0
"5103",2019-12-21,396,2019,12,21,0
"5104",2019-12-22,316,2019,12,22,1
"5105",2019-12-23,426,2019,12,23,0
"5106",2019-12-24,355,2019,12,24,0
"5107",2019-12-25,255,2019,12,25,0
"5108",2019-12-26,445,2019,12,26,0
"5109",2019-12-27,423,2019,12,27,0
"5110",2019-12-28,459,2019,12,28,0
"5111",2019-12-29,365,2019,12,29,1
"5112",2019-12-30,414,2019,12,30,0
"5113",2019-12-31,373,2019,12,31,0
"5114",2020-01-01,365,2020,1,1,0
"5115",2020-01-02,466,2020,1,2,0
